,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
62,-4.436,-4.396,-4.386,-4.345,-4.323,-4.25,-4.245,-4.239,-4.212,-4.192,-4.191,-4.188,-4.182,-4.163,-4.1,-4.065,-4.036,-4.017,-3.997,-3.902
63,-5.524,-5.508,-5.324,-5.285,-5.129,-5.063,-5.059,-5.053,-4.969,-4.941,-4.94,-4.929,-4.921,-4.919,-4.914,-4.869,-4.865,-4.859,-4.821,-4.794
64,-5.65,-5.626,-5.527,-5.487,-5.411,-5.351,-5.335,-5.242,-5.209,-5.197,-5.15,-5.139,-5.12,-5.116,-5.109,-5.047,-5.026,-5.019,-5.0,-4.997
65,-4.039,-3.9,-3.871,-3.831,-3.806,-3.795,-3.773,-3.771,-3.751,-3.702,-3.673,-3.669,-3.635,-3.609,-3.608,-3.606,-3.591,-3.525,-3.512,-3.462
66,-5.758,-5.686,-5.68,-5.575,-5.538,-5.494,-5.474,-5.415,-5.397,-5.378,-5.366,-5.363,-5.325,-5.304,-5.295,-5.277,-5.236,-5.234,-5.226,-5.22
67,-5.402,-5.215,-5.214,-5.198,-5.184,-5.162,-5.141,-5.1,-5.046,-5.041,-5.041,-5.037,-5.032,-5.016,-5.01,-4.999,-4.961,-4.919,-4.906,-4.893
68,-5.054,-4.939,-4.891,-4.833,-4.812,-4.772,-4.748,-4.727,-4.701,-4.699,-4.68,-4.665,-4.654,-4.652,-4.623,-4.621,-4.619,-4.613,-4.596,-4.552
69,-7.284,-7.136,-6.949,-6.903,-6.858,-6.857,-6.852,-6.816,-6.814,-6.81,-6.806,-6.789,-6.765,-6.669,-6.669,-6.664,-6.652,-6.652,-6.516,-6.417
70,-5.337,-5.289,-5.288,-5.279,-5.244,-5.189,-5.184,-5.155,-5.131,-5.112,-5.101,-5.078,-5.037,-5.01,-4.969,-4.956,-4.89,-4.885,-4.883,-4.883
71,-4.889,-4.666,-4.632,-4.631,-4.608,-4.559,-4.55,-4.517,-4.493,-4.463,-4.452,-4.436,-4.423,-4.359,-4.338,-4.336,-4.322,-4.316,-4.281,-4.242
72,-4.861,-4.84,-4.79,-4.71,-4.695,-4.674,-4.664,-4.619,-4.563,-4.546,-4.468,-4.435,-4.428,-4.364,-4.342,-4.324,-4.322,-4.307,-4.301,-4.277
