,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
63,-4.4,-4.387,-4.323,-4.284,-4.278,-4.254,-4.229,-4.2,-4.155,-4.141,-4.14,-4.117,-4.089,-4.088,-4.075,-4.062,-4.038,-4.033,-3.981,-3.951
64,-6.264,-6.202,-6.155,-6.105,-6.081,-6.081,-6.078,-6.067,-6.008,-6.007,-5.968,-5.961,-5.959,-5.929,-5.919,-5.903,-5.9,-5.853,-5.849,-5.824
65,-5.531,-5.445,-5.283,-5.232,-5.227,-5.223,-5.185,-5.181,-5.168,-5.143,-5.132,-5.096,-5.093,-5.065,-5.024,-5.019,-5.001,-4.98,-4.94,-4.865
66,-5.374,-5.356,-5.256,-5.253,-5.233,-5.167,-5.162,-5.153,-5.02,-5.009,-5.0,-4.997,-4.99,-4.955,-4.92,-4.912,-4.875,-4.861,-4.845,-4.792
67,-4.685,-4.606,-4.558,-4.508,-4.501,-4.412,-4.391,-4.382,-4.344,-4.319,-4.315,-4.286,-4.263,-4.255,-4.232,-4.204,-4.199,-4.177,-4.056,-4.044
68,-5.978,-5.925,-5.802,-5.774,-5.754,-5.709,-5.673,-5.672,-5.621,-5.505,-5.473,-5.442,-5.427,-5.404,-5.4,-5.274,-5.119,-5.118,-5.11,-5.098
69,-8.018,-8.012,-7.915,-7.874,-7.827,-7.808,-7.805,-7.798,-7.79,-7.77,-7.77,-7.745,-7.731,-7.73,-7.695,-7.628,-7.584,-7.536,-7.535,-7.396
70,-7.015,-6.143,-6.112,-6.101,-6.092,-6.089,-6.065,-6.024,-6.014,-6.01,-5.985,-5.945,-5.945,-5.938,-5.908,-5.888,-5.84,-5.83,-5.782,-5.737
71,-4.289,-4.189,-4.186,-4.168,-4.166,-4.061,-4.05,-4.033,-4.006,-3.918,-3.888,-3.882,-3.869,-3.86,-3.859,-3.824,-3.808,-3.788,-3.785,-3.713
72,-4.807,-4.78,-4.738,-4.648,-4.618,-4.616,-4.541,-4.38,-4.379,-4.368,-4.356,-4.28,-4.279,-4.274,-4.26,-4.248,-4.225,-4.186,-4.16,-4.125
